text,label
"Right now, i do not hate you",2
"Right now, this is not just friendship",2
"Honestly, i am not afraid of loving you",2
"Honestly, i adore you",2
Oh this is not just friendship,2
I do not hate you,2
"Right now, i am not angry with you",2
"Right now, i adore you",2
You are my world today,2
"Honestly, you are my world",2
My heart belongs to you.,2
Oh you do not make me sad,2
I am not afraid of loving you today,2
My heart belongs to you,2
"Honestly, you mean everything to me",2
"Honestly, i adore you",2
I do not hate you,2
I care deeply for you today,2
I feel connected to you,2
You are my world,2
"Right now, my heart belongs to you",2
"Honestly, you are my world",2
You make my heart warm today,2
This is not just friendship,2
"Honestly, this is not just friendship",2
"Honestly, i always think about you",2
I always think about you today,2
"Honestly, i adore you",2
This is not just friendship today,2
"Honestly, you mean everything to me",2
"Right now, i am not angry with you",2
You mean everything to me today,2
"Honestly, i care deeply for you",2
"Right now, my heart belongs to you",2
"Right now, my heart belongs to you",2
You are my favorite person today,2
You make my heart warm.,2
"Honestly, you mean everything to me",2
I am not afraid of loving you,2
Oh this is not just friendship,2
You mean everything to me today,2
Oh you mean everything to me,2
You make my heart warm,2
I do not hate you today,2
You are my world today,2
I am not angry with you today,2
I care deeply for you.,2
"Honestly, you do not make me sad",2
I feel connected to you.,2
"Honestly, you mean everything to me",2
"Right now, i always think about you",2
Oh you are my world,2
"Right now, i adore you",2
"Honestly, i do not hate you",2
You make my heart warm today,2
Oh i care deeply for you,2
"Honestly, i always think about you",2
I love you,2
"Honestly, i am not angry with you",2
I do not hate you,2
You do not make me sad,2
You mean everything to me today,2
Oh i love you,2
Oh you do not make me sad,2
I feel connected to you.,2
"Honestly, this is not just friendship",2
"Right now, you are my world",2
Oh i feel connected to you,2
Oh you mean everything to me,2
I am not angry with you today,2
I love you,2
Oh i am not afraid of loving you,2
"Honestly, you are my favorite person",2
"Honestly, you are my world",2
"Honestly, i adore you",2
You mean everything to me.,2
Oh i love you,2
Oh i feel connected to you,2
"Honestly, you are my favorite person",2
I always think about you,2
Oh you do not make me sad,2
"Right now, i love you",2
You make my heart warm today,2
Oh i am not angry with you,2
I do not hate you,2
I love you,2
Oh i feel connected to you,2
I feel connected to you.,2
You are my favorite person today,2
"Right now, i feel connected to you",2
You are my world,2
Oh you are my favorite person,2
"Honestly, i feel connected to you",2
Oh i do not hate you,2
"Right now, my heart belongs to you",2
You make my heart warm.,2
Oh i love you,2
"Right now, you mean everything to me",2
"Honestly, this is not just friendship",2
This is not just friendship.,2
"Right now, you make my heart warm",2
"Right now, you make my heart warm",2
"Right now, i feel connected to you",2
"Right now, you do not make me sad",2
I care deeply for you today,2
You mean everything to me,2
I am not angry with you.,2
You make my heart warm.,2
"Right now, you are my world",2
Oh i love you,2
Oh my heart belongs to you,2
"Honestly, i do not hate you",2
This is not just friendship,2
"Right now, you do not make me sad",2
You do not make me sad today,2
"Right now, i adore you",2
You make my heart warm.,2
You are my world.,2
"Right now, you do not make me sad",2
Oh you mean everything to me,2
"Right now, you mean everything to me",2
"Right now, i adore you",2
I love you.,2
I am not afraid of loving you,2
Oh i love you,2
You are my favorite person today,2
"Honestly, i always think about you",2
"Right now, i feel connected to you",2
"Honestly, you do not make me sad",2
My heart belongs to you.,2
"Right now, you do not make me sad",2
Oh i am not angry with you,2
"Honestly, i do not hate you",2
"Right now, i am not angry with you",2
"Right now, i am not afraid of loving you",2
I love you today,2
You are my favorite person today,2
You mean everything to me.,2
Oh my heart belongs to you,2
"Right now, i love you",2
You are my favorite person,2
"Right now, i do not hate you",2
Oh i always think about you,2
"Right now, you do not make me sad",2
You mean everything to me.,2
"Right now, i love you",2
I feel connected to you today,2
I always think about you.,2
"Honestly, i am not angry with you",2
"Honestly, you make my heart warm",2
"Honestly, i always think about you",2
You are my favorite person,2
You are my favorite person,2
"Honestly, this is not just friendship",2
"Honestly, i care deeply for you",2
You are my favorite person,2
I am not angry with you.,2
I always think about you.,2
"Right now, you are my favorite person",2
My heart belongs to you,2
Oh you mean everything to me,2
"Honestly, this is not just friendship",2
I always think about you.,2
"Right now, you are my world",2
Oh i care deeply for you,2
My heart belongs to you today,2
I feel connected to you.,2
You mean everything to me,2
I am not angry with you,2
Oh you do not make me sad,2
I always think about you.,2
Oh i do not hate you,2
"Right now, i adore you",2
"Honestly, i love you",2
You are my favorite person.,2
I always think about you.,2
"Right now, my heart belongs to you",2
"Honestly, my heart belongs to you",2
I love you,2
I am not afraid of loving you today,2
You do not make me sad,2
You make my heart warm.,2
"Right now, you do not make me sad",2
Oh i love you,2
"Honestly, my heart belongs to you",2
You are my world,2
"Honestly, you mean everything to me",2
You do not make me sad.,2
Oh you are my favorite person,2
Oh you are my favorite person,2
My heart belongs to you today,2
You make my heart warm,2
"Honestly, i am not angry with you",2
"Right now, you make my heart warm",2
You make my heart warm.,2
I am not angry with you today,2
Oh i always think about you,2
"Right now, i always think about you",2
You mean everything to me today,2
I care deeply for you today,2
I love you,2
"Honestly, i am not angry with you",2
Oh i am not angry with you,2
I do not hate you,2
"Right now, i care deeply for you",2
"Honestly, this is not just friendship",2
"Honestly, you are my world",2
"Honestly, i love you",2
Oh i am not angry with you,2
You mean everything to me.,2
"Right now, i care deeply for you",2
You do not make me sad,2
This is not just friendship today,2
"Honestly, i feel connected to you",2
I adore you.,2
"Right now, i love you",2
This is not just friendship,2
"Right now, i always think about you",2
"Honestly, i feel connected to you",2
Oh you are my favorite person,2
"Honestly, i feel connected to you",2
I always think about you.,2
My heart belongs to you.,2
Oh my heart belongs to you,2
I care deeply for you,2
"Honestly, i care deeply for you",2
Oh i am not angry with you,2
You are my world today,2
"Right now, i feel connected to you",2
Oh you mean everything to me,2
I adore you,2
"Right now, you do not make me sad",2
You do not make me sad,2
My heart belongs to you.,2
Oh i love you,2
"Right now, you are my favorite person",2
You do not make me sad.,2
I love you.,2
You are my favorite person today,2
Oh i feel connected to you,2
You are my favorite person today,2
"Honestly, i do not hate you",2
"Right now, i feel connected to you",2
I feel connected to you today,2
"Right now, i love you",2
I feel connected to you.,2
I always think about you today,2
Oh this is not just friendship,2
Oh i always think about you,2
"Honestly, you are my world",2
Oh you are my world,2
I do not hate you,2
Oh you are my world,2
You do not make me sad.,2
You are my world,2
I do not hate you today,2
"Honestly, you make my heart warm",2
I am not afraid of loving you,2
Oh this is not just friendship,2
Oh my heart belongs to you,2
This is not just friendship,2
"Honestly, i am not afraid of loving you",2
"Right now, i am not afraid of loving you",2
I feel connected to you.,2
I care deeply for you today,2
"Honestly, i love you",2
I love you today,2
Oh i am not afraid of loving you,2
I do not hate you today,2
I do not hate you today,2
Oh i love you,2
I am not angry with you.,2
I am not afraid of loving you today,2
You are my favorite person,2
You are my favorite person today,2
You do not make me sad.,2
I love you.,2
"Right now, this is not just friendship",2
This is not just friendship.,2
I am not angry with you today,2
You are my favorite person.,2
"Honestly, i care deeply for you",2
I am not angry with you,2
"Honestly, this is not just friendship",2
"Honestly, you are my favorite person",2
You do not make me sad today,2
I feel connected to you,2
"Honestly, you mean everything to me",2
"Honestly, i feel connected to you",2
Oh you mean everything to me,2
"Honestly, you are my favorite person",2
You are my world.,2
I adore you,2
You are my world today,2
"Right now, my heart belongs to you",2
Oh you mean everything to me,2
"Honestly, my heart belongs to you",2
You do not make me sad today,2
Oh you make my heart warm,2
Oh i love you,2
You do not make me sad,2
"Right now, i care deeply for you",2
"Right now, i adore you",2
I love you.,2
This is not just friendship,2
I love you.,2
"Right now, i am not angry with you",2
I adore you,2
"Right now, you are my world",2
I adore you.,2
"Right now, this is not just friendship",2
Oh this is not just friendship,2
"Right now, i care deeply for you",2
You make my heart warm,2
"Honestly, i am not angry with you",2
"Honestly, i feel connected to you",2
"Right now, you are my favorite person",2
I always think about you,2
"Right now, i always think about you",2
My heart belongs to you,2
I feel connected to you today,2
You do not make me sad.,2
I am not angry with you today,2
Oh i am not afraid of loving you,2
"Right now, i am not angry with you",2
I am not angry with you.,2
You do not make me sad.,2
You make my heart warm today,2
"Honestly, i love you",2
You are my world today,2
"Honestly, i feel connected to you",2
"Right now, you do not make me sad",2
"Right now, i always think about you",2
"Honestly, you are my favorite person",2
I am not afraid of loving you,2
Oh you are my favorite person,2
"Honestly, you are my favorite person",2
Oh i am not angry with you,2
I adore you today,2
I do not hate you,2
"Honestly, you mean everything to me",2
I always think about you,2
"Honestly, i do not hate you",2
"Right now, this is not just friendship",2
I do not hate you.,2
I always think about you,2
You are my favorite person today,2
I am not afraid of loving you today,2
"Right now, you are my world",2
"Honestly, you are my favorite person",2
Oh you are my world,2
Oh i love you,2
"Honestly, this is not just friendship",2
I love you,2
You are my favorite person,2
Oh you make my heart warm,2
I do not hate you today,2
My heart belongs to you today,2
I love you.,2
"Honestly, i am not angry with you",2
This is not just friendship.,2
Oh i do not hate you,2
I care deeply for you.,2
This is not just friendship,2
You are my favorite person.,2
"Honestly, you do not make me sad",2
Oh you are my favorite person,2
You make my heart warm today,2
I always think about you today,2
You are my favorite person today,2
You do not make me sad.,2
I always think about you.,2
You are my world.,2
You mean everything to me today,2
"Right now, my heart belongs to you",2
"Right now, you make my heart warm",2
"Honestly, i am not angry with you",2
I do not hate you,2
"Honestly, you are my favorite person",2
I love you today,2
You mean everything to me,2
I care deeply for you.,2
Oh you are my world,2
You mean everything to me.,2
Oh i adore you,2
I am not angry with you,2
I do not hate you,2
"Honestly, i always think about you",2
"Honestly, you are my world",2
Oh i am not afraid of loving you,2
You do not make me sad.,2
"Right now, i am not afraid of loving you",2
You are my favorite person.,2
"Honestly, you are my world",2
I am not angry with you.,2
"Honestly, my heart belongs to you",2
"Honestly, i always think about you",2
I adore you.,2
My heart belongs to you today,2
You are my favorite person.,2
You make my heart warm,2
I am not angry with you,2
"Honestly, i always think about you",2
I care deeply for you,2
I am not angry with you.,2
This is not just friendship today,2
"Honestly, my heart belongs to you",2
"Honestly, i feel connected to you",2
"Honestly, you are my world",2
"Right now, my heart belongs to you",2
You mean everything to me today,2
"Right now, i adore you",2
"Honestly, i love you",2
I am not angry with you.,2
I am not angry with you,2
My heart belongs to you today,2
"Honestly, you are my world",2
I am not afraid of loving you,2
"Honestly, you do not make me sad",2
I am not afraid of loving you today,2
You are my favorite person,2
You do not make me sad today,2
"Right now, my heart belongs to you",2
I adore you,2
Oh this is not just friendship,2
I care deeply for you,2
Oh i do not hate you,2
You mean everything to me today,2
Oh you are my favorite person,2
"Right now, i always think about you",2
Oh you mean everything to me,2
This is not just friendship.,2
Oh you do not make me sad,2
My heart belongs to you,2
I am not afraid of loving you,2
"Right now, i adore you",2
I am not afraid of loving you today,2
"Honestly, my heart belongs to you",2
"Right now, you mean everything to me",2
"Honestly, i am not afraid of loving you",2
I care deeply for you today,2
"Right now, you are my favorite person",2
Oh you do not make me sad,2
You make my heart warm,2
Oh i adore you,2
"Right now, you are my favorite person",2
Oh you are my world,2
You do not make me sad.,2
"Honestly, my heart belongs to you",2
Oh this is not just friendship,2
"Honestly, you are my favorite person",2
"Right now, i am not afraid of loving you",2
I always think about you,2
I do not hate you today,2
Oh i am not going to forgive this,3
I am furious right now.,3
"Honestly, i am not calm",3
"Honestly, this makes me mad",3
Oh this makes me mad,3
Oh i do not like this behavior,3
I am not calm,3
"Right now, i am furious right now",3
I am not going to forgive this.,3
I am not calm today,3
Oh stop bothering me,3
Oh i cannot stand this,3
I cannot stand this.,3
Oh i am losing my patience,3
Oh i do not like this behavior,3
This makes me mad today,3
"Honestly, i am not okay with this",3
"Honestly, i am not calm",3
I am very angry.,3
Oh i am very angry,3
"Right now, this is so annoying",3
"Honestly, i hate when this happens",3
"Honestly, i am not calm",3
Oh this is so annoying,3
"Honestly, i cannot stand this",3
"Right now, i am furious right now",3
This makes me mad.,3
I am not calm.,3
"Honestly, i cannot believe this",3
I am not going to forgive this,3
I am furious right now,3
"Right now, i do not like this behavior",3
"Honestly, i hate when this happens",3
"Honestly, i cannot believe this",3
Oh that was unfair,3
"Right now, i cannot believe this",3
"Right now, i cannot stand this",3
Oh this makes me mad,3
"Honestly, i am not calm",3
This makes me mad today,3
That was unfair,3
"Right now, i am not okay with this",3
This is not acceptable,3
I am not okay with this today,3
I cannot believe this today,3
"Honestly, stop bothering me",3
I am losing my patience today,3
"Right now, i cannot believe this",3
"Right now, i am not going to forgive this",3
"Honestly, i am furious right now",3
"Right now, i do not like this behavior",3
"Right now, i am not calm",3
That was unfair today,3
I am not okay with this today,3
"Right now, i am losing my patience",3
"Right now, i hate when this happens",3
This is not acceptable today,3
Stop bothering me,3
Oh this is so annoying,3
"Right now, this makes me mad",3
I do not like this behavior today,3
Oh this is so annoying,3
"Honestly, i am not okay with this",3
I am losing my patience today,3
Stop bothering me,3
"Honestly, stop bothering me",3
"Honestly, i hate when this happens",3
I cannot stand this.,3
Oh i am furious right now,3
"Honestly, this is so annoying",3
This is so annoying,3
"Right now, i am furious right now",3
I am not okay with this.,3
I am very angry today,3
"Right now, i hate when this happens",3
I am not going to forgive this,3
Oh this makes me mad,3
"Right now, i am not okay with this",3
"Right now, i cannot believe this",3
"Right now, i cannot believe this",3
"Right now, stop bothering me",3
"Right now, i am losing my patience",3
This makes me mad,3
"Right now, i am very angry",3
Oh i do not like this behavior,3
I am very angry,3
"Right now, stop bothering me",3
I am losing my patience today,3
I am losing my patience today,3
"Right now, this is not acceptable",3
I hate when this happens,3
I am not calm today,3
I hate when this happens today,3
I hate when this happens,3
"Honestly, i am very angry",3
I hate when this happens.,3
"Right now, i do not like this behavior",3
Stop bothering me,3
"Honestly, i am not going to forgive this",3
"Honestly, this makes me mad",3
Oh this is not acceptable,3
I hate when this happens today,3
"Honestly, i cannot believe this",3
I am very angry today,3
Oh i am not calm,3
Oh i am furious right now,3
"Honestly, i am not going to forgive this",3
I am not calm today,3
Oh stop bothering me,3
I cannot stand this,3
Stop bothering me,3
"Right now, i am very angry",3
I am not calm,3
Oh this is not acceptable,3
I do not like this behavior,3
Oh i am not going to forgive this,3
That was unfair,3
"Right now, i am not okay with this",3
"Right now, i cannot stand this",3
This is so annoying today,3
This is not acceptable.,3
I am losing my patience today,3
"Honestly, i hate when this happens",3
Oh i am not going to forgive this,3
I am furious right now today,3
I am losing my patience.,3
"Right now, i am furious right now",3
I cannot believe this,3
Oh this is so annoying,3
Stop bothering me today,3
I hate when this happens.,3
I am losing my patience,3
I hate when this happens,3
"Honestly, that was unfair",3
Oh stop bothering me,3
This makes me mad.,3
"Honestly, i am furious right now",3
I am very angry.,3
I am very angry today,3
"Honestly, i am very angry",3
I am not going to forgive this today,3
"Right now, i am not calm",3
Stop bothering me.,3
I am very angry.,3
I am not calm today,3
I am very angry,3
"Right now, i cannot believe this",3
"Honestly, i am not going to forgive this",3
"Honestly, i cannot believe this",3
"Right now, that was unfair",3
"Right now, i do not like this behavior",3
I cannot stand this,3
I am not okay with this,3
I am very angry today,3
I am furious right now.,3
Oh i do not like this behavior,3
Oh i am not going to forgive this,3
I am losing my patience today,3
"Right now, that was unfair",3
This is not acceptable today,3
"Right now, stop bothering me",3
Oh i cannot believe this,3
"Right now, this is so annoying",3
"Honestly, i am not calm",3
"Right now, that was unfair",3
I am very angry,3
I cannot stand this today,3
"Right now, i am furious right now",3
I am not going to forgive this,3
I hate when this happens.,3
Oh this makes me mad,3
This is so annoying today,3
"Right now, i am not going to forgive this",3
I am losing my patience,3
Oh i am losing my patience,3
Oh i am not calm,3
"Honestly, i cannot stand this",3
Stop bothering me,3
"Right now, this is so annoying",3
"Honestly, i do not like this behavior",3
"Right now, i am losing my patience",3
"Right now, i hate when this happens",3
I am furious right now today,3
I am very angry.,3
This is not acceptable today,3
"Honestly, stop bothering me",3
That was unfair.,3
"Right now, i cannot stand this",3
"Honestly, i hate when this happens",3
"Right now, that was unfair",3
I am not okay with this today,3
Oh this is so annoying,3
"Right now, i do not like this behavior",3
Oh i am very angry,3
"Right now, i am very angry",3
"Honestly, i am not okay with this",3
Stop bothering me today,3
Oh this is so annoying,3
Stop bothering me today,3
"Right now, i cannot believe this",3
I do not like this behavior,3
I hate when this happens,3
"Honestly, that was unfair",3
I do not like this behavior,3
That was unfair,3
I am losing my patience.,3
This is so annoying,3
I hate when this happens today,3
Oh i am not okay with this,3
I am not okay with this today,3
"Right now, i hate when this happens",3
"Honestly, i am not calm",3
"Right now, i am very angry",3
Oh i am losing my patience,3
"Right now, this is not acceptable",3
I cannot believe this today,3
This is so annoying.,3
"Right now, this makes me mad",3
I do not like this behavior.,3
"Honestly, i am furious right now",3
I am not okay with this.,3
Oh that was unfair,3
That was unfair today,3
Oh i am very angry,3
Oh this makes me mad,3
I do not like this behavior today,3
I cannot believe this.,3
I hate when this happens today,3
I cannot stand this.,3
I am very angry,3
That was unfair,3
"Right now, i cannot stand this",3
I am very angry today,3
"Honestly, i am losing my patience",3
Oh this is so annoying,3
This is not acceptable,3
"Right now, that was unfair",3
I am not calm,3
I am not going to forgive this today,3
I am losing my patience.,3
Stop bothering me today,3
I do not like this behavior today,3
Oh i am not going to forgive this,3
I cannot stand this today,3
This is not acceptable,3
Oh i am not calm,3
Stop bothering me.,3
This is so annoying.,3
"Right now, i do not like this behavior",3
"Right now, i am losing my patience",3
Oh i am losing my patience,3
I am not calm.,3
Oh i am not going to forgive this,3
"Honestly, stop bothering me",3
"Right now, this is so annoying",3
"Right now, that was unfair",3
I am not okay with this today,3
I am not okay with this,3
"Right now, this is not acceptable",3
I am not calm.,3
Oh this makes me mad,3
That was unfair today,3
"Honestly, i am not okay with this",3
"Right now, i cannot stand this",3
"Honestly, stop bothering me",3
"Honestly, i cannot stand this",3
I do not like this behavior.,3
This is so annoying,3
This makes me mad.,3
"Honestly, that was unfair",3
"Right now, i cannot stand this",3
I hate when this happens today,3
Oh i am losing my patience,3
This is so annoying,3
Oh i cannot stand this,3
"Right now, i hate when this happens",3
Oh this is not acceptable,3
Oh i am not going to forgive this,3
I cannot stand this today,3
"Right now, that was unfair",3
I am furious right now today,3
"Right now, i am not calm",3
"Honestly, this makes me mad",3
"Right now, stop bothering me",3
"Honestly, i hate when this happens",3
Oh i am not calm,3
"Honestly, i cannot stand this",3
This is so annoying today,3
Oh i am not okay with this,3
"Right now, i cannot believe this",3
That was unfair.,3
This is so annoying.,3
I hate when this happens.,3
I cannot stand this,3
I am not going to forgive this,3
"Honestly, this makes me mad",3
Oh this is not acceptable,3
This makes me mad.,3
"Honestly, that was unfair",3
I cannot stand this,3
"Honestly, this is not acceptable",3
"Honestly, i hate when this happens",3
"Right now, i cannot believe this",3
"Right now, this is not acceptable",3
I cannot believe this.,3
I do not like this behavior.,3
"Right now, i am losing my patience",3
"Right now, i cannot believe this",3
Oh this is so annoying,3
"Right now, stop bothering me",3
I cannot believe this today,3
I am losing my patience,3
This is so annoying,3
"Right now, i am not calm",3
This makes me mad,3
This is so annoying.,3
Oh i am not calm,3
Oh this is so annoying,3
I am not calm,3
"Honestly, i am very angry",3
"Right now, i am losing my patience",3
I am not okay with this today,3
I am very angry.,3
"Honestly, this is so annoying",3
I am not going to forgive this.,3
"Honestly, i cannot stand this",3
Oh i cannot believe this,3
I am very angry.,3
"Honestly, i cannot believe this",3
I hate when this happens,3
I am not okay with this,3
Oh this is so annoying,3
This is so annoying.,3
"Right now, stop bothering me",3
I hate when this happens.,3
This is not acceptable today,3
Oh i hate when this happens,3
"Right now, i do not like this behavior",3
Stop bothering me today,3
This makes me mad today,3
"Honestly, i am very angry",3
"Right now, i am not calm",3
Oh i do not like this behavior,3
This is not acceptable,3
I am losing my patience.,3
"Right now, this is so annoying",3
Oh this makes me mad,3
Oh i am not going to forgive this,3
This makes me mad,3
I am losing my patience.,3
This makes me mad today,3
I am very angry today,3
That was unfair,3
I am not going to forgive this,3
That was unfair.,3
This is so annoying.,3
"Right now, that was unfair",3
I am very angry,3
Oh this is not acceptable,3
I hate when this happens.,3
Oh i am not calm,3
This is so annoying.,3
I hate when this happens,3
I am not okay with this today,3
I am very angry,3
Oh i hate when this happens,3
"Honestly, this is not acceptable",3
Oh i am not going to forgive this,3
"Right now, i am not going to forgive this",3
I am not calm.,3
"Honestly, this is not acceptable",3
I am losing my patience today,3
"Honestly, i cannot believe this",3
"Right now, i am not going to forgive this",3
This makes me mad,3
I am very angry,3
That was unfair.,3
This is not acceptable.,3
Oh i am not going to forgive this,3
I hate when this happens,3
I am furious right now.,3
This is so annoying.,3
"Right now, i do not like this behavior",3
"Honestly, that was unfair",3
That was unfair.,3
This is not acceptable today,3
I hate when this happens,3
I do not like this behavior today,3
That was unfair.,3
This is so annoying today,3
I hate when this happens today,3
I cannot stand this today,3
This is not acceptable,3
This is not acceptable.,3
This is not acceptable,3
I am losing my patience today,3
I am furious right now today,3
I do not like this behavior today,3
This is so annoying today,3
"Honestly, this is so annoying",3
"Honestly, stop bothering me",3
This is so annoying today,3
"Right now, i do not like this behavior",3
I am very angry.,3
I am not okay with this.,3
I cannot stand this,3
This is so annoying.,3
Oh i cannot stand this,3
I do not like this behavior,3
This makes me mad.,3
"Right now, i do not like this behavior",3
I do not like this behavior today,3
"Right now, this is not acceptable",3
"Right now, this is so annoying",3
This makes me mad,3
"Right now, this makes me mad",3
Oh i am very angry,3
I am not going to forgive this,3
"Right now, i am not calm",3
Stop bothering me today,3
"Right now, i am losing my patience",3
This makes me mad.,3
I am losing my patience today,3
Oh i cannot believe this,3
Oh that was unfair,3
I am not okay with this today,3
Oh this is so annoying,3
"Right now, i am furious right now",3
This is so annoying today,3
"Honestly, i am not going to forgive this",3
"Right now, that was unfair",3
This is not acceptable today,3
I cannot believe this.,3
"Honestly, i do not like this behavior",3
"Right now, i cannot stand this",3
Stop bothering me,3
"Honestly, i am not okay with this",3
"Right now, i am furious right now",3
I hate when this happens today,3
I am furious right now today,3
I cannot stand this.,3
Oh stop bothering me,3
"Honestly, i cannot stand this",3
"Right now, i am very angry",3
Oh i am not going to forgive this,3
Stop bothering me.,3
"Honestly, that was unfair",3
"Honestly, i cannot stand this",3
Oh i am losing my patience,3
Stop bothering me today,3
I am losing my patience today,3
"Honestly, this makes me mad",3
I cannot believe this.,3
Oh i am not okay with this,3
This is so annoying.,3
I am not calm today,3
I am not calm.,3
This is so annoying.,3
"Right now, i am losing my patience",3
Oh i hate when this happens,3
"Right now, i am losing my patience",3
I cannot stand this.,3
This makes me mad,3
I cannot stand this today,3
"Right now, i am very angry",3
I am not going to forgive this,3
"Honestly, i do not like this behavior",3
Oh this makes me mad,3
Oh this is so annoying,3
"Right now, this is not acceptable",3
That was unfair today,3
I do not like this behavior.,3
"Right now, i cannot believe this",3
Oh i am very angry,3
"Honestly, i cannot stand this",3
"Honestly, this makes me mad",3
"Right now, i do not like this behavior",3
I am furious right now.,3
"Honestly, this is so annoying",3
"Honestly, i am very angry",3
This is not acceptable.,3
I am furious right now today,3
Oh that was unfair,3
I am very angry today,3
I am not going to forgive this,3
Oh i am not calm,3
I am not okay with this,3
Oh this is not acceptable,3
"Right now, i am not going to forgive this",3
"Honestly, that was unfair",3
I am not calm today,3
I am losing my patience today,3
Stop bothering me today,3
Oh stop bothering me,3
"Right now, i am not okay with this",3
I am losing my patience today,3
Stop bothering me.,3
I am not okay with this,3
I am not calm today,3
This is so annoying.,3
"Honestly, i feel unsafe",4
"Right now, i heard strange noises",4
"Honestly, i feel unsafe",4
"Honestly, i heard strange noises",4
I heard strange noises,4
"Right now, i cannot sleep tonight",4
This is terrifying,4
This gives me chills.,4
I am not ready for this,4
"Honestly, something feels wrong",4
I cannot sleep tonight.,4
I cannot do this.,4
