text,label
I heard strange noises today,4
Oh this is not normal,4
Oh this is terrifying,4
"Honestly, i am afraid of the dark",4
"Right now, i am not feeling safe",4
I feel unsafe today,4
This is not normal today,4
This gives me chills,4
Something feels wrong.,4
"Honestly, i do not trust this place",4
This is terrifying,4
I do not trust this place.,4
Oh i cannot sleep tonight,4
"Right now, my heart is racing",4
I am not ready for this today,4
"Right now, i cannot do this",4
"Right now, my heart is racing",4
I do not feel protected.,4
I do not trust this place,4
I do not feel protected today,4
I am not feeling safe.,4
"Right now, i do not trust this place",4
Oh this gives me chills,4
I am not ready for this.,4
Oh i am afraid of the dark,4
Oh i am not feeling safe,4
This is not normal today,4
"Honestly, i am not feeling safe",4
"Honestly, something feels wrong",4
"Honestly, i cannot do this",4
I do not trust this place,4
My heart is racing,4
My heart is racing,4
"Honestly, i feel unsafe",4
"Honestly, i feel unsafe",4
Oh i do not feel protected,4
I am not feeling safe today,4
My heart is racing,4
Oh i do not trust this place,4
This gives me chills today,4
Something feels wrong,4
I feel unsafe today,4
Oh something feels wrong,4
This is terrifying.,4
"Right now, my heart is racing",4
"Honestly, i heard strange noises",4
"Honestly, i heard strange noises",4
Oh i am scared,4
"Right now, i am not feeling safe",4
"Honestly, i am afraid of the dark",4
My heart is racing,4
I cannot sleep tonight.,4
"Honestly, this is not normal",4
"Right now, i feel unsafe",4
Oh i do not trust this place,4
Oh i cannot sleep tonight,4
This gives me chills.,4
"Right now, i am afraid of the dark",4
I cannot sleep tonight.,4
This is not normal,4
I do not feel protected,4
This gives me chills today,4
"Honestly, i am not ready for this",4
This is terrifying today,4
This is not normal,4
"Honestly, i do not feel protected",4
Oh this gives me chills,4
Oh this is terrifying,4
I do not trust this place.,4
I do not trust this place today,4
This is not normal,4
Oh my heart is racing,4
I am scared.,4
"Honestly, my heart is racing",4
"Honestly, i do not trust this place",4
Oh i am not feeling safe,4
Oh i do not feel protected,4
I cannot sleep tonight today,4
I am not ready for this.,4
I am not ready for this today,4
"Right now, this is terrifying",4
I am scared.,4
"Right now, this is not normal",4
"Right now, i cannot do this",4
Oh this gives me chills,4
I cannot sleep tonight,4
I do not feel protected.,4
I am scared today,4
"Honestly, i feel unsafe",4
Oh my heart is racing,4
"Right now, this is not normal",4
I am not feeling safe,4
This is not normal.,4
"Right now, i am not feeling safe",4
"Honestly, this gives me chills",4
Oh i do not feel protected,4
"Right now, this is not normal",4
Oh my heart is racing,4
I cannot do this,4
"Right now, i do not feel protected",4
I feel unsafe,4
I cannot sleep tonight.,4
I feel unsafe,4
I cannot sleep tonight,4
I cannot sleep tonight,4
I cannot sleep tonight today,4
"Right now, my heart is racing",4
Oh i do not feel protected,4
"Right now, i cannot do this",4
I am afraid of the dark,4
"Right now, this is not normal",4
"Honestly, this gives me chills",4
"Right now, this is not normal",4
This is not normal,4
"Right now, i heard strange noises",4
I heard strange noises.,4
I am afraid of the dark.,4
"Right now, something feels wrong",4
I am scared.,4
I cannot sleep tonight.,4
Something feels wrong.,4
"Right now, this is terrifying",4
This gives me chills today,4
"Honestly, this is terrifying",4
I cannot do this.,4
I cannot do this.,4
"Right now, my heart is racing",4
I do not feel protected,4
"Honestly, i am not ready for this",4
I am not feeling safe today,4
I heard strange noises.,4
"Honestly, this is not normal",4
Oh i am scared,4
"Honestly, i cannot sleep tonight",4
Oh this gives me chills,4
"Right now, i do not feel protected",4
Oh i feel unsafe,4
This is not normal today,4
Oh i am not ready for this,4
I do not feel protected.,4
I feel unsafe,4
This is not normal,4
This gives me chills today,4
My heart is racing.,4
I heard strange noises.,4
I am scared,4
"Right now, i cannot sleep tonight",4
This is terrifying,4
I do not feel protected today,4
Oh i cannot do this,4
I am not feeling safe.,4
"Honestly, i do not feel protected",4
Oh i heard strange noises,4
"Honestly, i am afraid of the dark",4
I do not feel protected,4
"Right now, this gives me chills",4
"Right now, this gives me chills",4
I am scared today,4
"Honestly, this is terrifying",4
"Right now, i am scared",4
Oh i feel unsafe,4
"Right now, my heart is racing",4
This is not normal.,4
"Honestly, i do not feel protected",4
"Honestly, my heart is racing",4
I feel unsafe,4
"Right now, my heart is racing",4
This is not normal today,4
I feel unsafe.,4
I cannot sleep tonight today,4
"Right now, i am not feeling safe",4
I heard strange noises today,4
"Right now, this is terrifying",4
"Right now, i am not ready for this",4
I am afraid of the dark today,4
I am not ready for this,4
I am scared,4
"Right now, i cannot sleep tonight",4
Oh i cannot do this,4
Oh i am afraid of the dark,4
"Honestly, this gives me chills",4
I heard strange noises today,4
Something feels wrong today,4
I am scared today,4
Oh i am not feeling safe,4
Oh i cannot sleep tonight,4
"Right now, i am not ready for this",4
I feel unsafe,4
"Honestly, i am not ready for this",4
My heart is racing.,4
I am not ready for this.,4
"Right now, i do not feel protected",4
Oh i am not feeling safe,4
"Right now, this gives me chills",4
"Honestly, this gives me chills",4
"Honestly, this gives me chills",4
I am not ready for this.,4
"Right now, this gives me chills",4
"Honestly, this gives me chills",4
I am afraid of the dark today,4
"Right now, i feel unsafe",4
Oh this is terrifying,4
Oh i cannot do this,4
"Right now, something feels wrong",4
I cannot do this today,4
I do not feel protected.,4
I am scared,4
"Honestly, something feels wrong",4
I cannot do this.,4
I do not feel protected,4
"Honestly, my heart is racing",4
I cannot sleep tonight today,4
My heart is racing.,4
I cannot do this.,4
I am not feeling safe.,4
"Honestly, this gives me chills",4
Oh i do not feel protected,4
"Honestly, i do not feel protected",4
"Honestly, i am not ready for this",4
"Honestly, i do not feel protected",4
"Right now, i am afraid of the dark",4
I feel unsafe.,4
Oh something feels wrong,4
This gives me chills today,4
"Honestly, i cannot sleep tonight",4
Oh something feels wrong,4
I feel unsafe.,4
I cannot do this,4
"Right now, i am not feeling safe",4
"Honestly, i am not feeling safe",4
My heart is racing today,4
I am not feeling safe today,4
I do not feel protected.,4
I am afraid of the dark.,4
"Honestly, i am scared",4
"Right now, something feels wrong",4
Something feels wrong,4
I feel unsafe.,4
"Right now, i am not feeling safe",4
I do not feel protected.,4
I cannot sleep tonight.,4
I am afraid of the dark today,4
I do not feel protected,4
This gives me chills,4
I do not trust this place,4
"Honestly, i am scared",4
I cannot do this,4
I am not ready for this,4
"Right now, i am not ready for this",4
I cannot do this.,4
"Honestly, i am afraid of the dark",4
I do not trust this place.,4
"Honestly, this is not normal",4
"Honestly, this is terrifying",4
I do not trust this place.,4
I cannot do this today,4
Something feels wrong,4
I cannot sleep tonight,4
"Honestly, i am afraid of the dark",4
Oh i am scared,4
Oh i am scared,4
"Right now, i cannot do this",4
My heart is racing today,4
"Honestly, i heard strange noises",4
My heart is racing,4
Oh i feel unsafe,4
Oh i heard strange noises,4
"Honestly, i feel unsafe",4
"Honestly, i am scared",4
I cannot sleep tonight,4
Something feels wrong today,4
I am afraid of the dark today,4
This is not normal today,4
"Honestly, this is not normal",4
Oh i heard strange noises,4
This is not normal.,4
"Honestly, i cannot do this",4
I heard strange noises today,4
I cannot sleep tonight.,4
I am not ready for this today,4
I do not feel protected,4
I am not ready for this.,4
Oh i am not ready for this,4
Oh i do not feel protected,4
"Right now, i do not feel protected",4
I am not feeling safe today,4
This gives me chills today,4
"Right now, i am scared",4
Oh this is not normal,4
"Right now, i cannot sleep tonight",4
This is not normal,4
Oh i feel unsafe,4
I do not feel protected today,4
I cannot sleep tonight,4
I am not ready for this,4
Oh i am not feeling safe,4
Oh i feel unsafe,4
This is not normal.,4
"Right now, i am not feeling safe",4
Oh this is not normal,4
"Honestly, this is not normal",4
I feel unsafe today,4
Oh i do not feel protected,4
"Honestly, i am scared",4
I feel unsafe,4
I feel unsafe,4
"Right now, my heart is racing",4
Oh my heart is racing,4
I am not ready for this today,4
I am not feeling safe today,4
"Right now, i am not feeling safe",4
Oh i feel unsafe,4
I am scared,4
"Honestly, i am not feeling safe",4
I am not feeling safe.,4
"Right now, this gives me chills",4
I cannot do this.,4
"Right now, i do not feel protected",4
"Right now, i do not trust this place",4
My heart is racing today,4
Something feels wrong.,4
"Honestly, i am scared",4
Oh i do not trust this place,4
"Honestly, i do not trust this place",4
I am not feeling safe,4
This is not normal.,4
"Right now, i am not feeling safe",4
Oh i feel unsafe,4
"Right now, this gives me chills",4
Oh my heart is racing,4
"Honestly, this is terrifying",4
"Right now, i am not ready for this",4
Something feels wrong today,4
Oh this is terrifying,4
My heart is racing today,4
Oh this is terrifying,4
"Honestly, this gives me chills",4
"Right now, i am afraid of the dark",4
"Right now, i do not feel protected",4
"Honestly, my heart is racing",4
I am scared today,4
This is not normal.,4
I heard strange noises.,4
My heart is racing,4
Oh something feels wrong,4
I am afraid of the dark.,4
Oh i do not trust this place,4
Oh i cannot do this,4
I am not feeling safe today,4
"Honestly, i do not feel protected",4
I do not trust this place.,4
"Honestly, this is not normal",4
I am not ready for this,4
I cannot do this today,4
This is terrifying today,4
Oh my heart is racing,4
Oh i am not ready for this,4
I do not feel protected.,4
"Right now, i cannot sleep tonight",4
I am not ready for this today,4
"Right now, something feels wrong",4
This is terrifying today,4
"Right now, this is terrifying",4
This is terrifying.,4
"Right now, i do not trust this place",4
Oh this is terrifying,4
"Right now, i do not trust this place",4
Oh something feels wrong,4
This gives me chills.,4
Oh i am afraid of the dark,4
I cannot do this.,4
I am not feeling safe.,4
"Right now, this is not normal",4
Something feels wrong.,4
This gives me chills,4
This is terrifying.,4
I heard strange noises today,4
"Honestly, i am afraid of the dark",4
This is terrifying today,4
My heart is racing.,4
"Honestly, i feel unsafe",4
"Honestly, this is not normal",4
"Honestly, this is not normal",4
I cannot sleep tonight.,4
"Right now, i am scared",4
"Honestly, i heard strange noises",4
I do not feel protected.,4
Something feels wrong,4
I am afraid of the dark,4
Something feels wrong.,4
Oh i do not feel protected,4
"Right now, this is terrifying",4
"Honestly, i am not ready for this",4
"Honestly, i am scared",4
Oh i heard strange noises,4
I cannot do this.,4
I do not feel protected.,4
I am afraid of the dark,4
I feel unsafe.,4
Oh i do not trust this place,4
Something feels wrong today,4
I am not feeling safe today,4
I am scared,4
"Honestly, i am not ready for this",4
"Honestly, i do not trust this place",4
I am afraid of the dark today,4
"Honestly, i am not feeling safe",4
"Right now, i feel unsafe",4
Oh this is terrifying,4
"Honestly, i do not feel protected",4
Oh i am not ready for this,4
I am not feeling safe today,4
Oh this gives me chills,4
I am scared,4
I am not feeling safe.,4
"Right now, something feels wrong",4
My heart is racing.,4
Oh i am afraid of the dark,4
Something feels wrong.,4
I cannot do this,4
I am afraid of the dark today,4
This is terrifying.,4
Oh i cannot sleep tonight,4
"Honestly, i feel unsafe",4
I heard strange noises,4
Oh this is not normal,4
"Right now, i am not ready for this",4
I do not feel protected.,4
Oh i cannot do this,4
This gives me chills.,4
This is not normal today,4
"Right now, this is not normal",4
"Honestly, i cannot sleep tonight",4
This is terrifying,4
I feel unsafe.,4
I do not feel protected.,4
I am afraid of the dark,4
My heart is racing today,4
"Right now, i am scared",4
Oh i am not feeling safe,4
This gives me chills today,4
This is not normal,4
Oh i am afraid of the dark,4
I am not ready for this,4
This gives me chills.,4
"Honestly, this gives me chills",4
Oh i am afraid of the dark,4
Oh i am not ready for this,4
"Right now, i do not feel protected",4
"Right now, i am not ready for this",4
I do not feel protected.,4
"Right now, my heart is racing",4
Oh i am not ready for this,4
"Honestly, this is terrifying",4
I am scared,4
"Honestly, something feels wrong",4
I cannot do this today,4
I do not feel protected.,4
I do not trust this place today,4
"Honestly, i cannot do this",4
Oh i cannot sleep tonight,4
"Right now, i do not trust this place",4
Oh something feels wrong,4
"Honestly, i am afraid of the dark",4
I cannot do this,4
I heard strange noises.,4
Oh i feel unsafe,4
Oh i am not feeling safe,4
"Right now, i cannot sleep tonight",4
I am not ready for this today,4
Oh something feels wrong,4
This is not normal today,4
I heard strange noises,4
"Right now, i do not trust this place",4
"Right now, i heard strange noises",4
Oh i heard strange noises,4
"Honestly, i do not feel protected",4
Oh i heard strange noises,4
I am scared,4
I cannot do this,4
I heard strange noises today,4
I do not trust this place today,4
I am not ready for this today,4
This is not normal,4
"Right now, i do not trust this place",4
"Right now, this is not normal",4
"Right now, i am afraid of the dark",4
Oh i heard strange noises,4
I did not expect that,5
"Honestly, that is unbelievable",5
This is unexpected.,5
Oh this is not what i imagined,5
Oh this is not a normal situation,5
"Honestly, i am not expecting this reaction",5
Wow that is amazing,5
"Honestly, i did not see that coming",5
This is not what I imagined today,5
"Right now, that is unbelievable",5
That blew my mind today,5
Oh you surprised me,5
"Right now, that blew my mind",5
That blew my mind.,5
That was sudden today,5
I do not know what to say,5
You surprised me today,5
What a shock.,5
I did not see that coming.,5
That was sudden today,5
"Honestly, i did not expect that",5
"Honestly, that blew my mind",5
I am not prepared for this today,5
"Right now, i do not know what to say",5
I do not know what to say today,5
This is not what I imagined.,5
"Right now, i am not prepared for this",5
I am not prepared for this.,5
"Right now, i am not prepared for this",5
Oh i did not see that coming,5
Oh that was sudden,5
Oh you surprised me,5
That blew my mind today,5
You surprised me,5
"Right now, i do not know what to say",5
I did not expect that today,5
Oh you surprised me,5
That blew my mind today,5
Oh i did not see that coming,5
I did not expect that,5
I do not know what to say,5
That is unbelievable.,5
I did not expect that,5
This is not what I imagined today,5
Wow that is amazing.,5
I am not expecting this reaction,5
Oh this is not what i imagined,5
"Right now, wow that is amazing",5
That was sudden today,5
I did not expect that today,5
I am not prepared for this today,5
"Honestly, wow that is amazing",5
I am not expecting this reaction.,5
"Honestly, this is not a normal situation",5
Wow that is amazing,5
I do not know what to say.,5
What a shock,5
I do not know what to say.,5
"Honestly, i am not expecting this reaction",5
That is unbelievable,5
"Honestly, that is unbelievable",5
Oh that is unbelievable,5
This is not a normal situation.,5
Oh you surprised me,5
I do not know what to say,5
I am not prepared for this,5
This is unexpected.,5
You surprised me,5
I am not prepared for this.,5
I am not prepared for this.,5
Oh this is not a normal situation,5
"Honestly, wow that is amazing",5
I do not know what to say.,5
"Right now, i did not see that coming",5
"Right now, that is unbelievable",5
That was sudden.,5
I did not expect that today,5
Oh that is unbelievable,5
"Honestly, you surprised me",5
I did not see that coming.,5
"Right now, what a shock",5
I do not know what to say today,5
"Honestly, i did not see that coming",5
Oh you surprised me,5
Wow that is amazing today,5
"Honestly, this is unexpected",5
"Right now, that is unbelievable",5
"Right now, i am not expecting this reaction",5
This is not a normal situation.,5
"Right now, i am not expecting this reaction",5
Oh this is unexpected,5
"Honestly, this is not what i imagined",5
I did not expect that.,5
You surprised me today,5
"Honestly, i am not prepared for this",5
"Honestly, i do not know what to say",5
"Honestly, i cannot believe it",5
"Right now, i am not expecting this reaction",5
I am not prepared for this,5
Wow that is amazing,5
I did not see that coming,5
You surprised me.,5
This is unexpected.,5
This is not a normal situation today,5
I did not see that coming today,5
I do not know what to say.,5
"Right now, that was sudden",5
What a shock today,5
This is not a normal situation today,5
I am not expecting this reaction,5
"Right now, this is unexpected",5
That was sudden today,5
I do not know what to say,5
Oh that was sudden,5
I am not prepared for this,5
"Right now, i am not expecting this reaction",5
Oh wow that is amazing,5
Oh wow that is amazing,5
This is unexpected,5
"Honestly, that was sudden",5
Oh i did not see that coming,5
Oh i did not expect that,5
What a shock.,5
I am not prepared for this today,5
I cannot believe it,5
Oh this is unexpected,5
I did not expect that.,5
"Right now, i do not know what to say",5
"Right now, this is unexpected",5
This is not what I imagined today,5
This is not a normal situation,5
"Honestly, that was sudden",5
"Honestly, what a shock",5
"Right now, this is not what i imagined",5
I do not know what to say today,5
You surprised me.,5
I am not expecting this reaction today,5
That was sudden.,5
I am not expecting this reaction.,5
"Right now, i did not expect that",5
"Right now, i did not see that coming",5
Oh that blew my mind,5
Oh what a shock,5
I am not expecting this reaction today,5
What a shock today,5
You surprised me.,5
I do not know what to say.,5
I did not see that coming,5
Oh what a shock,5
I am not prepared for this today,5
"Honestly, i did not expect that",5
What a shock.,5
Oh that blew my mind,5
I did not expect that,5
I cannot believe it.,5
I did not expect that today,5
Oh i did not expect that,5
"Right now, that was sudden",5
I am not prepared for this.,5
Oh i do not know what to say,5
I am not prepared for this,5
You surprised me,5
Oh what a shock,5
That is unbelievable today,5
"Honestly, i am not expecting this reaction",5
This is not a normal situation.,5
This is not a normal situation,5
Oh that was sudden,5
That is unbelievable today,5
I cannot believe it today,5
That was sudden,5
This is not what I imagined,5
I do not know what to say,5
"Right now, i do not know what to say",5
I am not expecting this reaction today,5
"Honestly, that was sudden",5
"Right now, that blew my mind",5
"Right now, i cannot believe it",5
"Right now, i did not see that coming",5
Oh wow that is amazing,5
You surprised me today,5
Oh this is not what i imagined,5
Oh i do not know what to say,5
This is not a normal situation today,5
Oh this is unexpected,5
Oh i am not expecting this reaction,5
"Right now, this is not a normal situation",5
Oh this is unexpected,5
"Honestly, that blew my mind",5
This is not what I imagined today,5
I do not know what to say,5
"Honestly, i did not see that coming",5
I am not expecting this reaction today,5
Oh this is unexpected,5
"Honestly, i do not know what to say",5
I cannot believe it today,5
This is not what I imagined today,5
"Right now, i am not expecting this reaction",5
That blew my mind.,5
I am not prepared for this today,5
Wow that is amazing.,5
That is unbelievable today,5
Oh i do not know what to say,5
I cannot believe it today,5
"Honestly, i did not see that coming",5
"Honestly, i am not prepared for this",5
"Honestly, this is not a normal situation",5
This is unexpected today,5
You surprised me today,5
Oh this is not what i imagined,5
"Right now, that blew my mind",5
Wow that is amazing.,5
"Honestly, that was sudden",5
"Honestly, this is not what i imagined",5
"Right now, this is not a normal situation",5
What a shock,5
That blew my mind.,5
That blew my mind today,5
This is not what I imagined.,5
"Honestly, i do not know what to say",5
That is unbelievable today,5
I am not expecting this reaction today,5
Wow that is amazing,5
I am not expecting this reaction.,5
This is unexpected.,5
That is unbelievable,5
I am not prepared for this.,5
Wow that is amazing.,5
I do not know what to say,5
"Right now, you surprised me",5
Oh that is unbelievable,5
"Right now, i did not expect that",5
"Honestly, that blew my mind",5
"Honestly, i cannot believe it",5
This is unexpected,5
I cannot believe it,5
"Right now, this is not a normal situation",5
"Right now, that was sudden",5
"Right now, this is not a normal situation",5
"Right now, i am not expecting this reaction",5
I do not know what to say today,5
"Right now, i am not prepared for this",5
"Honestly, this is not a normal situation",5
That was sudden today,5
Oh i am not expecting this reaction,5
"Honestly, what a shock",5
You surprised me,5
Oh i cannot believe it,5
"Honestly, i did not expect that",5
I do not know what to say,5
I cannot believe it today,5
Oh this is not a normal situation,5
Oh you surprised me,5
"Honestly, that blew my mind",5
Oh what a shock,5
Oh i do not know what to say,5
I do not know what to say,5
"Honestly, i did not expect that",5
Oh that was sudden,5
"Honestly, i did not see that coming",5
"Right now, what a shock",5
Oh this is not a normal situation,5
This is not what I imagined today,5
You surprised me,5
"Honestly, this is not what i imagined",5
What a shock.,5
"Right now, this is unexpected",5
Oh what a shock,5
Wow that is amazing,5
I do not know what to say,5
I did not expect that.,5
I am not expecting this reaction today,5
This is unexpected,5
I did not see that coming,5
"Right now, this is unexpected",5
"Honestly, this is not what i imagined",5
"Right now, i cannot believe it",5
Wow that is amazing.,5
I cannot believe it today,5
You surprised me,5
That is unbelievable,5
I am not prepared for this.,5
You surprised me today,5
I am not prepared for this,5
This is unexpected today,5
That was sudden today,5
I did not expect that,5
Oh i did not expect that,5
That is unbelievable,5
"Honestly, this is unexpected",5
"Right now, this is unexpected",5
"Right now, i do not know what to say",5
"Honestly, what a shock",5
I did not see that coming today,5
What a shock today,5
I am not prepared for this,5
You surprised me today,5
"Right now, what a shock",5
"Honestly, you surprised me",5
Oh i am not prepared for this,5
"Honestly, that is unbelievable",5
I do not know what to say today,5
This is not what I imagined today,5
This is not what I imagined.,5
I do not know what to say.,5
"Honestly, that was sudden",5
This is unexpected,5
I did not see that coming today,5
"Right now, what a shock",5
"Right now, wow that is amazing",5
"Right now, you surprised me",5
"Honestly, that is unbelievable",5
I cannot believe it today,5
That was sudden.,5
I do not know what to say today,5
Oh i did not see that coming,5
"Honestly, i did not see that coming",5
This is unexpected.,5
"Right now, you surprised me",5
That was sudden,5
"Honestly, wow that is amazing",5
You surprised me.,5
I cannot believe it,5
"Honestly, i cannot believe it",5
"Right now, that is unbelievable",5
I do not know what to say.,5
Oh you surprised me,5
I did not expect that.,5
I am not expecting this reaction today,5
I am not expecting this reaction.,5
This is not a normal situation today,5
"Honestly, i did not expect that",5
"Honestly, i cannot believe it",5
You surprised me.,5
Oh i am not prepared for this,5
"Honestly, i am not expecting this reaction",5
Oh i cannot believe it,5
Oh i am not expecting this reaction,5
Oh what a shock,5
That was sudden today,5
That is unbelievable today,5
"Honestly, what a shock",5
I am not prepared for this,5
I am not prepared for this,5
This is unexpected.,5
Oh this is unexpected,5
"Right now, i cannot believe it",5
This is unexpected,5
"Honestly, that was sudden",5
"Right now, i am not prepared for this",5
This is unexpected today,5
I am not prepared for this today,5
Oh i cannot believe it,5
That blew my mind today,5
I do not know what to say today,5
I am not expecting this reaction,5
Oh i did not see that coming,5
This is unexpected,5
"Right now, i am not prepared for this",5
"Honestly, this is not a normal situation",5
I am not prepared for this today,5
You surprised me,5
I am not prepared for this today,5
I cannot believe it today,5
You surprised me today,5
I cannot believe it today,5
Oh this is not what i imagined,5
You surprised me,5
This is not a normal situation,5
Oh what a shock,5
Oh that blew my mind,5
"Honestly, i did not see that coming",5
"Honestly, wow that is amazing",5
"Right now, i am not prepared for this",5
Oh that is unbelievable,5
"Honestly, you surprised me",5
I did not expect that,5
That was sudden today,5
"Honestly, i did not expect that",5
This is not a normal situation today,5
Oh this is not what i imagined,5
"Honestly, this is unexpected",5
"Honestly, you surprised me",5
I do not know what to say today,5
What a shock,5
That was sudden,5
That blew my mind,5
I did not see that coming.,5
What a shock,5
Wow that is amazing,5
Oh i cannot believe it,5
Oh this is unexpected,5
"Right now, i did not see that coming",5
I did not expect that.,5
I am not prepared for this.,5
"Right now, i am not expecting this reaction",5
What a shock today,5
I am not expecting this reaction.,5
What a shock.,5
This is not what I imagined.,5
"Right now, what a shock",5
I am not prepared for this today,5
I am not prepared for this.,5
"Right now, i did not expect that",5
Oh wow that is amazing,5
I cannot believe it today,5
"Right now, i did not see that coming",5
"Right now, this is not what i imagined",5
"Honestly, that blew my mind",5
That was sudden.,5
"Honestly, that is unbelievable",5
I do not know what to say.,5
Oh this is not what i imagined,5
That is unbelievable,5
That is unbelievable,5
"Honestly, this is unexpected",5
Oh this is unexpected,5
What a shock.,5
"Right now, this is not what i imagined",5
This is not a normal situation.,5
Wow that is amazing.,5
I am not prepared for this.,5
"Honestly, wow that is amazing",5
That was sudden today,5
"Right now, this is not a normal situation",5
"Right now, i do not know what to say",5
"Right now, that blew my mind",5
That blew my mind today,5
I cannot believe it,5
"Honestly, you surprised me",5
"Right now, wow that is amazing",5
I cannot believe it,5
"Honestly, you surprised me",5
This is not a normal situation today,5
"Right now, i do not know what to say",5
"Honestly, this is not what i imagined",5
I did not expect that today,5
"Honestly, that blew my mind",5
That blew my mind,5
This is not a normal situation today,5
"Honestly, that blew my mind",5
This is unexpected,5
This is unexpected,5
"Honestly, i am not expecting this reaction",5
Oh this is not a normal situation,5
That was sudden,5
"Right now, i did not see that coming",5
"Honestly, this is not a normal situation",5
Oh that is unbelievable,5
"Honestly, this is unexpected",5
Wow that is amazing.,5
Wow that is amazing today,5
Oh that is unbelievable,5
I do not know what to say,5
That is unbelievable,5
What a shock today,5
You surprised me.,5
I did not expect that,5
Oh that blew my mind,5
That is unbelievable.,5
I cannot believe it,5
"Right now, wow that is amazing",5
That was sudden,5
That blew my mind today,5
"Right now, i am not expecting this reaction",5
I am not expecting this reaction,5
That is unbelievable.,5
What a shock.,5
"Honestly, that is unbelievable",5
"Right now, what a shock",5
You surprised me,5
This is not a normal situation.,5
You surprised me today,5
That blew my mind today,5
Oh i am not prepared for this,5
That is unbelievable.,5
I cannot believe it,5
This is not what I imagined,5
"Honestly, i did not expect that",5
I am not prepared for this,5
I do not know what to say,5
"Honestly, i am not prepared for this",5
What a shock today,5
Oh i do not know what to say,5
I did not expect that today,5
This is unexpected,5
I do not know what to say,5
This is unexpected today,5
"Honestly, i am not prepared for this",5
"Right now, what a shock",5
What a shock today,5
Oh i did not expect that,5
Oh you surprised me,5
This is unexpected,5
I am not expecting this reaction.,5
I do not know what to say.,5
Oh i am not expecting this reaction,5
"Right now, this is unexpected",5
Oh i cannot believe it,5
"Right now, i cannot believe it",5
